"","ResponseId","question","option","male","clothing","book","paper","sentimental","choice","treatment"
"5127","R_2rVqrXglDOOvj7G",14,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"5128","R_2rVqrXglDOOvj7G",15,1,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"5129","R_2rVqrXglDOOvj7G",15,2,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5130","R_2rVqrXglDOOvj7G",15,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"5131","R_2s0csHhlse2zkmS",1,1,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"5132","R_2s0csHhlse2zkmS",1,2,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"5133","R_2s0csHhlse2zkmS",1,3,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"5134","R_2s0csHhlse2zkmS",2,1,0,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5135","R_2s0csHhlse2zkmS",2,2,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"5136","R_2s0csHhlse2zkmS",2,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"5137","R_2s0csHhlse2zkmS",3,1,0,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"5138","R_2s0csHhlse2zkmS",3,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"5139","R_2s0csHhlse2zkmS",3,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"5140","R_2s0csHhlse2zkmS",4,1,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"5141","R_2s0csHhlse2zkmS",4,2,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"5142","R_2s0csHhlse2zkmS",4,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"5143","R_2s0csHhlse2zkmS",5,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"5144","R_2s0csHhlse2zkmS",5,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"5145","R_2s0csHhlse2zkmS",5,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"5146","R_2s0csHhlse2zkmS",6,1,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"5147","R_2s0csHhlse2zkmS",6,2,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"5148","R_2s0csHhlse2zkmS",6,3,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5149","R_2s0csHhlse2zkmS",7,1,0,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"5150","R_2s0csHhlse2zkmS",7,2,0,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"5151","R_2s0csHhlse2zkmS",7,3,0,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"5152","R_2s0csHhlse2zkmS",8,1,0,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5153","R_2s0csHhlse2zkmS",8,2,0,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"5154","R_2s0csHhlse2zkmS",8,3,0,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"5155","R_2s0csHhlse2zkmS",9,1,0,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"5156","R_2s0csHhlse2zkmS",9,2,0,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"5157","R_2s0csHhlse2zkmS",9,3,0,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"5158","R_2s0csHhlse2zkmS",10,1,0,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"5159","R_2s0csHhlse2zkmS",10,2,0,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5160","R_2s0csHhlse2zkmS",10,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"5161","R_2s0csHhlse2zkmS",11,1,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"5162","R_2s0csHhlse2zkmS",11,2,0,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"5163","R_2s0csHhlse2zkmS",11,3,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"5164","R_2s0csHhlse2zkmS",12,1,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"5165","R_2s0csHhlse2zkmS",12,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"5166","R_2s0csHhlse2zkmS",12,3,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"5167","R_2s0csHhlse2zkmS",13,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"5168","R_2s0csHhlse2zkmS",13,2,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"5169","R_2s0csHhlse2zkmS",13,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"5170","R_2s0csHhlse2zkmS",14,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"5171","R_2s0csHhlse2zkmS",14,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"5172","R_2s0csHhlse2zkmS",14,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"5173","R_2s0csHhlse2zkmS",15,1,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"5174","R_2s0csHhlse2zkmS",15,2,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"5175","R_2s0csHhlse2zkmS",15,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"5176","R_2sRs92KzwROGTj0",1,1,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,1
"5177","R_2sRs92KzwROGTj0",1,2,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,1
"5178","R_2sRs92KzwROGTj0",1,3,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,1
"5179","R_2sRs92KzwROGTj0",2,1,0,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",1,1
"5180","R_2sRs92KzwROGTj0",2,2,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,1
"5181","R_2sRs92KzwROGTj0",2,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,1
"5182","R_2sRs92KzwROGTj0",3,1,0,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,1
"5183","R_2sRs92KzwROGTj0",3,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,1
"5184","R_2sRs92KzwROGTj0",3,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,1
"5185","R_2sRs92KzwROGTj0",4,1,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,1
"5186","R_2sRs92KzwROGTj0",4,2,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,1
"5187","R_2sRs92KzwROGTj0",4,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,1
"5188","R_2sRs92KzwROGTj0",5,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,1
"5189","R_2sRs92KzwROGTj0",5,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,1
"5190","R_2sRs92KzwROGTj0",5,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,1
"5191","R_2sRs92KzwROGTj0",6,1,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,1
"5192","R_2sRs92KzwROGTj0",6,2,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,1
"5193","R_2sRs92KzwROGTj0",6,3,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",1,1
"5194","R_2sRs92KzwROGTj0",7,1,0,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,1
"5195","R_2sRs92KzwROGTj0",7,2,0,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,1
"5196","R_2sRs92KzwROGTj0",7,3,0,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,1
"5197","R_2sRs92KzwROGTj0",8,1,0,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,1
"5198","R_2sRs92KzwROGTj0",8,2,0,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,1
"5199","R_2sRs92KzwROGTj0",8,3,0,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,1
"5200","R_2sRs92KzwROGTj0",9,1,0,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,1
"5201","R_2sRs92KzwROGTj0",9,2,0,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,1
